Start Time (UTC)            Stop Time (UTC)               Duration (s)         
10 Nov 2022 03:06:58.013    10 Nov 2022 03:09:59.917      181.90386586    
11 Nov 2022 02:21:44.367    11 Nov 2022 02:24:47.803      183.43622403    
12 Nov 2022 01:36:31.652    12 Nov 2022 01:39:31.647      179.99512892    
12 Nov 2022 03:15:56.663    12 Nov 2022 03:17:15.919      79.256158008    
13 Nov 2022 00:51:20.250    13 Nov 2022 00:54:11.143      170.89300978    
13 Nov 2022 02:30:16.587    13 Nov 2022 02:32:24.274      127.68625547    
14 Nov 2022 00:06:10.888    14 Nov 2022 00:08:45.651      154.76312153    
14 Nov 2022 01:44:45.040    14 Nov 2022 01:47:20.947      155.90742953    
14 Nov 2022 23:21:05.096    14 Nov 2022 23:23:13.734      128.63763270    
15 Nov 2022 00:59:17.051    15 Nov 2022 01:02:10.989      173.93887562    
15 Nov 2022 22:36:07.566    15 Nov 2022 22:37:30.795      83.228588558    
