Start Time (UTC)            Stop Time (UTC)               Duration (s)         
29 Sep 2022 12:15:12.802    29 Sep 2022 12:17:37.380      144.57838655    
30 Sep 2022 09:52:45.044    30 Sep 2022 09:54:28.938      103.89384372    
30 Sep 2022 11:30:57.828    30 Sep 2022 11:33:33.611      155.78340366    
01 Oct 2022 09:09:08.490    01 Oct 2022 09:09:45.062      36.571699579    
01 Oct 2022 10:46:44.113    01 Oct 2022 10:49:26.244      162.13118532    
02 Oct 2022 10:02:31.123    02 Oct 2022 10:05:15.782      164.65906841    
03 Oct 2022 09:18:18.540    03 Oct 2022 09:21:02.498      163.95779134    
04 Oct 2022 08:34:06.189    04 Oct 2022 08:36:46.504      160.31522598    
05 Oct 2022 07:49:54.026    05 Oct 2022 07:52:27.771      153.74498495    
06 Oct 2022 07:05:42.166    06 Oct 2022 07:08:06.101      143.93540730    
06 Oct 2022 08:45:27.513    06 Oct 2022 08:45:35.950      8.4366118535    
07 Oct 2022 06:21:30.969    07 Oct 2022 06:23:41.046      130.07771303    
07 Oct 2022 08:00:30.521    07 Oct 2022 08:01:56.652      86.131570826    
08 Oct 2022 05:37:21.299    08 Oct 2022 05:39:11.657      110.35820371    
08 Oct 2022 07:15:55.285    08 Oct 2022 07:17:52.752      117.46718937    
09 Oct 2022 04:53:15.562    09 Oct 2022 04:54:35.448      79.886610922    
09 Oct 2022 06:31:23.625    09 Oct 2022 06:33:42.345      138.72027987    
10 Oct 2022 05:46:53.407    10 Oct 2022 05:49:27.485      154.07797701    
11 Oct 2022 05:02:23.858    11 Oct 2022 05:05:08.881      165.02299629    
12 Oct 2022 04:17:54.669    12 Oct 2022 04:20:46.793      172.12405759    
13 Oct 2022 03:33:25.769    13 Oct 2022 03:36:21.259      175.49063276    
14 Oct 2022 02:48:57.256    14 Oct 2022 02:51:52.173      174.91745988    
15 Oct 2022 02:04:29.387    15 Oct 2022 02:07:19.285      169.89815530    
15 Oct 2022 03:43:41.496    15 Oct 2022 03:45:22.239      100.74315107    
